idp,final_x,final_y,final_z,final_rhop,mass_kg,ever_overtop,ever_leak,final_category
158959,25.258432,13.209852,5.495388,1695.6709,211.9588625,0,0,upstream
158960,26.921679,12.69342,5.5008011,1695.194,211.89925,0,0,upstream
158961,25.952,12.745317,5.8203363,1700.9171,212.6146375,0,0,upstream
158962,30.689177,12.391488,5.5831785,1700.8571,212.6071375,0,0,upstream
158963,29.52169,12.486332,5.6147871,1697.4379,212.1797375,0,0,upstream
158964,33.559669,12.104433,5.6399817,1699.3416,212.4177,0,0,upstream
158965,33.052429,12.218041,5.7215233,1701.5112,212.6889,0,0,upstream
158966,36.20396,11.866998,5.7934999,1703.163,212.895375,0,0,upstream
158967,35.53479,11.987058,5.9405489,1700.6927,212.5865875,0,0,upstream
158968,38.069,12.07656,6.7421708,1702.4753,212.8094125,0,0,upstream
158969,36.607235,11.856695,6.6313062,1701.7579,212.7197375,0,0,upstream
158970,2.1609623,18.474348,0.48948327,1702.7202,212.840025,0,0,upstream
158971,2.3813431,18.334988,0.85975206,1703.5247,212.9405875,0,0,upstream
158972,2.6221046,18.387577,1.1839116,1703.269,212.908625,0,0,upstream
158973,2.7421036,18.374588,1.5295564,1702.6909,212.8363625,0,0,upstream
158974,3.1917598,18.345547,1.7305597,1703.1239,212.8904875,0,0,upstream
158975,2.9175701,18.209986,2.0358276,1703.6155,212.9519375,0,0,upstream
158976,3.5117588,18.259245,2.1780584,1703.0569,212.8821125,0,0,upstream
158977,3.095593,18.146,2.4674721,1702.8843,212.8605375,0,0,upstream
158978,3.461484,18.146431,2.6710722,1702.5009,212.8126125,0,0,upstream
158979,3.7652435,18.211037,2.8685699,1702.5521,212.8190125,0,0,upstream
158980,3.2772608,18.039608,3.1173284,1703.0583,212.8822875,0,0,upstream
158981,4.0515079,18.043911,3.1737466,1703.2238,212.902975,0,0,upstream
158982,3.5775714,18.048592,3.4528489,1702.3376,212.7922,0,0,upstream
158983,4.2631607,17.98996,3.5420046,1702.1263,212.7657875,0,0,upstream
158984,3.8852415,17.922056,3.8063977,1701.3677,212.6709625,0,0,upstream
158985,4.8805928,17.694609,3.7814789,1701.9163,212.7395375,0,0,upstream
158986,4.3568926,17.487764,3.8320267,1703.3064,212.9133,0,0,upstream
158987,4.5689607,17.939722,4.2030349,1702.2764,212.78455,0,0,upstream
158988,4.4974437,17.460499,4.2831917,1701.5194,212.689925,0,0,upstream
158989,5.277256,17.337591,4.0797505,1703.3013,212.9126625,0,0,upstream
158990,5.701683,17.170637,4.3205948,1702.4735,212.8091875,0,0,upstream
158991,5.0230136,17.449495,4.4339123,1701.1711,212.6463875,0,0,upstream
158992,5.599793,17.297316,4.7041159,1701.0338,212.629225,0,0,upstream
158993,6.1674032,17.080128,4.611474,1701.3434,212.667925,0,0,upstream
158994,7.0640378,16.730604,4.7588234,1700.4178,212.552225,0,0,upstream
158995,6.3307137,16.485102,4.6916609,1699.5668,212.44585,0,0,upstream
158996,6.5514426,17.005341,4.8620706,1701.6385,212.7048125,0,0,upstream
158997,7.7387652,16.40407,4.8219051,1702.5369,212.8171125,0,0,upstream
158998,8.0498495,16.661222,5.0173478,1701.1079,212.6384875,0,0,upstream
158999,8.7286453,16.582401,5.0078607,1701.9232,212.7404,0,0,upstream
159000,7.4512658,16.56312,5.1102986,1701.7501,212.7187625,0,0,upstream
159001,9.2196131,15.958055,5.0541248,1701.3954,212.674425,0,0,upstream
159002,10.526346,15.746251,5.0926285,1702.6184,212.8273,0,0,upstream
159003,10.427954,16.040453,5.4881296,1701.6813,212.7101625,0,0,upstream
159004,11.393801,15.576037,5.4041281,1704.3422,213.042775,0,0,upstream
159005,10.269728,15.29421,5.4297724,1702.4794,212.809925,0,0,upstream
159006,13.111994,14.961677,5.3395338,1702.7264,212.8408,0,0,upstream
159007,12.666698,14.688504,5.5747123,1699.6256,212.4532,0,0,upstream
159008,13.887329,15.055042,5.6264834,1700.7035,212.5879375,0,0,upstream
159009,15.334704,14.581023,5.5275373,1699.9672,212.4959,0,0,upstream
159010,12.899245,15.154195,5.755055,1699.0781,212.3847625,0,0,upstream
159011,17.394972,14.307771,5.5700016,1696.6552,212.0819,0,0,upstream
159012,14.666459,14.445347,5.5002794,1696.4192,212.0524,0,0,upstream
159013,18.756475,14.302418,5.4929657,1700.2506,212.531325,0,0,upstream
159014,18.7976,13.775936,5.4623985,1701.5009,212.6876125,0,0,upstream
159015,16.479595,14.225929,5.6765885,1700.9563,212.6195375,0,0,upstream
159016,22.705479,13.426699,5.749042,1701.1239,212.6404875,0,0,upstream
159017,19.569057,13.785262,5.819931,1699.7808,212.4726,0,0,upstream
159018,24.127974,12.943318,5.8455024,1704.0815,213.0101875,0,0,upstream
159019,22.208078,13.241785,5.7070899,1699.6031,212.4503875,0,0,upstream
159020,25.978054,13.142928,5.8477588,1701.2922,212.661525,0,0,upstream
159021,24.602842,12.959198,5.7353683,1696.8976,212.1122,0,0,upstream
159022,28.117517,12.869731,5.7502804,1700.4821,212.5602625,0,0,upstream
159023,30.571251,12.750951,5.8231516,1706.094,213.26175,0,0,upstream
159024,29.176908,12.456605,6.583087,1699.9062,212.488275,0,0,upstream
159025,33.542171,12.289597,6.5514059,1700.4402,212.555025,0,0,upstream
159026,32.453396,12.036268,6.6163392,1700.6295,212.5786875,0,0,upstream
159027,30.957798,12.232796,6.6419382,1700.323,212.540375,0,0,upstream
159028,36.579456,12.009551,6.6320848,1701.6023,212.7002875,0,0,upstream
159029,31.578262,12.136425,6.5004029,1700.1547,212.5193375,0,0,upstream
159030,2.1457212,18.986383,0.49402952,1703.2003,212.9000375,0,0,upstream
159031,2.3392189,18.90604,0.89618003,1703.4695,212.9336875,0,0,upstream
159032,2.380012,18.954933,1.2678845,1703.0554,212.881925,0,0,upstream
159033,2.4881687,18.940359,1.6385458,1703.1986,212.899825,0,0,upstream
159034,2.6651163,18.858267,1.959023,1703.3948,212.92435,0,0,upstream
159035,2.5833945,18.881952,2.3042612,1702.7214,212.840175,0,0,upstream
159036,2.9677234,18.751516,2.5141456,1701.958,212.74475,0,0,upstream
159037,2.738029,18.798386,2.8253546,1702.4531,212.8066375,0,0,upstream
159038,2.9571869,18.724245,3.0662963,1702.7788,212.84735,0,0,upstream
159039,3.0735452,18.795494,3.3517458,1702.1965,212.7745625,0,0,upstream
159040,3.027616,18.542191,3.5639009,1702.0449,212.7556125,0,0,upstream
159041,3.1245477,18.777004,3.8438954,1701.5388,212.69235,0,0,upstream
159042,3.1751063,18.610943,4.0990243,1701.791,212.723875,0,0,upstream
159043,3.624938,18.255613,4.0627012,1704.1229,213.0153625,0,0,upstream
159044,3.5473027,18.409681,4.4427724,1702.134,212.76675,0,0,upstream
159045,3.4747665,18.599422,4.6231947,1700.5145,212.5643125,0,0,upstream
159046,4.0891943,18.170534,4.5451751,1702.1888,212.7736,0,0,upstream
159047,4.5342698,18.247063,4.703042,1701.6462,212.705775,0,0,upstream
159048,3.9610832,18.400476,4.8786979,1701.4908,212.68635,0,0,upstream
159049,4.5283084,17.97897,4.9368396,1700.5315,212.5664375,0,0,upstream
159050,5.174159,17.440302,4.8647971,1702.3417,212.7927125,0,0,upstream
159051,5.1033764,17.809643,5.0374632,1701.472,212.684,0,0,upstream
159052,5.2040806,18.022528,5.4029465,1701.2075,212.6509375,0,0,upstream
159053,6.0475059,17.362507,5.1412883,1703.6085,212.9510625,0,0,upstream
159054,6.721272,17.393862,5.2009754,1700.8765,212.6095625,0,0,upstream
159055,6.7127857,16.683422,5.2617798,1704.2998,213.037475,0,0,upstream
159056,6.0543909,17.621134,5.5515413,1700.8701,212.6087625,0,0,upstream
159057,7.3424163,17.227182,5.40837,1702.4417,212.8052125,0,0,upstream
159058,8.6187639,16.173351,5.276968,1705.3033,213.1629125,0,0,upstream
159059,8.0439386,16.396957,5.4908361,1700.5616,212.5702,0,0,upstream
159060,7.3181152,16.826,5.6350031,1699.8008,212.4751,0,0,upstream
159061,9.0088501,16.067501,5.6581831,1698.64,212.33,0,0,upstream
159062,9.6424322,15.936373,5.4468675,1703.9478,212.993475,0,0,upstream
159063,7.9700747,16.949799,5.7270942,1701.5066,212.688325,0,0,upstream
159064,11.008538,15.271125,5.6462698,1699.316,212.4145,0,0,upstream
159065,10.225344,15.500594,5.7166162,1698.3497,212.2937125,0,0,upstream
159066,8.8422794,16.591753,5.7582688,1698.891,212.361375,0,0,upstream
159067,12.11117,15.186223,5.5872974,1696.332,212.0415,0,0,upstream
159068,13.727355,14.653298,5.8280153,1701.1426,212.642825,0,0,upstream
159069,9.9946871,16.049772,5.8835773,1701.1421,212.6427625,0,0,upstream
159070,15.429825,14.21385,5.754272,1696.7168,212.0896,0,0,upstream
159071,11.702585,15.30691,6.0536513,1704.2894,213.036175,0,0,upstream
159072,16.853884,14.010255,5.8278208,1699.4872,212.4359,0,0,upstream
159073,11.15923,15.406734,6.0274825,1702.4247,212.8030875,0,0,upstream
159074,14.443797,14.88357,5.8729963,1705.1816,213.1477,0,0,upstream
159075,18.464806,13.833799,5.8270998,1704.5951,213.0743875,0,0,upstream
159076,14.533004,14.37227,5.8994937,1702.8892,212.86115,0,0,upstream
159077,21.077414,13.395573,5.6266193,1692.1094,211.513675,0,0,upstream
159078,17.580006,14.049352,5.8336697,1703.6617,212.9577125,0,0,upstream
159079,23.707666,13.057409,5.8446259,1700.4994,212.562425,0,0,upstream
159080,19.755711,13.588751,6.46521,1698.9357,212.3669625,0,0,upstream
159081,21.802908,13.416932,6.239614,1702.5514,212.818925,0,0,upstream
159082,23.178785,12.933514,5.9651046,1705.2296,213.1537,0,0,upstream
159083,20.835091,13.132168,5.8725529,1706.5997,213.3249625,0,0,upstream
159084,25.363352,12.908039,5.8199472,1702.6907,212.8363375,0,0,upstream
159085,28.586185,12.376381,6.5726385,1700.0715,212.5089375,0,0,upstream
159086,19.176979,13.724392,6.627121,1699.868,212.4835,0,0,upstream
159087,30.229603,12.19364,6.4964461,1700.1377,212.5172125,0,0,upstream
159088,31.707514,12.311005,6.5135698,1700.0886,212.511075,0,0,upstream
159089,20.49123,12.902865,6.611805,1699.8634,212.482925,0,0,upstream
159090,2.0499845,19.464634,0.51952136,1703.0758,212.884475,0,0,upstream
159091,2.1572247,19.476809,0.9448508,1703.5153,212.9394125,0,0,upstream
159092,2.1876032,19.477705,1.3747209,1702.6171,212.8271375,0,0,upstream
159093,2.2127087,19.433466,1.8029647,1702.0834,212.760425,0,0,upstream
159094,2.2768245,19.433903,2.2121046,1702.5812,212.82265,0,0,upstream
159095,2.3244193,19.403454,2.6164,1702.6683,212.8335375,0,0,upstream
159096,2.4092784,19.377815,2.9913886,1702.3774,212.797175,0,0,upstream
159097,2.4418981,19.343611,3.3479664,1702.0521,212.7565125,0,0,upstream
159098,2.490356,19.326559,3.6854231,1701.5168,212.6896,0,0,upstream
159099,2.520329,19.338331,4.0307088,1701.8383,212.7297875,0,0,upstream
159100,2.5774777,19.283777,4.3542881,1702.9008,212.8626,0,0,upstream
159101,2.674819,19.152281,4.6269279,1701.4323,212.6790375,0,0,upstream
159102,2.6970315,19.226624,4.9138532,1700.9675,212.6209375,0,0,upstream
159103,2.7470694,19.326996,5.2350173,1701.0382,212.629775,0,0,upstream
159104,2.9565344,19.048914,5.279583,1701.6119,212.7014875,0,0,upstream
159105,3.005291,19.13521,5.6093869,1702.5013,212.8126625,0,0,upstream
159106,3.0996497,19.159122,5.8751469,1700.264,212.533,0,0,upstream
159107,3.2961731,18.992489,6.0062785,1700.1587,212.5198375,0,0,upstream
159108,3.3013668,19.276041,6.2505774,1699.4818,212.435225,0,0,upstream
159109,3.8952291,18.454325,5.7717028,1699.2823,212.4102875,0,0,upstream
159110,3.7454703,19.096348,6.3261609,1707.9163,213.4895375,0,0,upstream
159111,4.4487071,18.25182,5.8836088,1700.7416,212.5927,0,0,upstream
159112,4.8853006,17.401676,5.7212572,1700.1104,212.5138,0,0,upstream
159113,4.2748523,18.792097,6.2739863,1700.8816,212.6102,0,0,upstream
159114,4.2203536,19.175879,7.0912094,1699.5671,212.4458875,0,0,upstream
159115,5.4226384,17.488802,6.0584106,1703.0557,212.8819625,0,0,upstream
159116,5.9062619,17.054886,5.6684604,1698.736,212.342,0,0,upstream
159117,6.7228103,16.620863,6.7460403,1700.1497,212.5187125,0,0,upstream
159118,5.4147105,17.905079,6.5464425,1698.6558,212.331975,0,0,upstream
159119,5.7246876,17.130543,6.6892467,1700.0206,212.502575,0,0,upstream
159120,7.4066896,16.081795,5.778326,1699.182,212.39775,0,0,upstream
159121,7.7352505,16.233721,6.0312414,1704.4249,213.0531125,0,0,upstream
159122,5.010849,18.37969,6.8431625,1699.7386,212.467325,0,0,upstream
159123,7.3701601,16.460239,6.7040176,1699.9825,212.4978125,0,0,upstream
159124,8.7810946,15.518009,5.9341636,1704.245,213.030625,0,0,upstream
159125,8.3627672,15.895416,6.1119475,1700.7407,212.5925875,0,0,upstream
159126,5.3209414,18.560549,6.9708738,1700.1803,212.5225375,0,0,upstream
159127,9.5506659,15.037738,6.7244134,1699.7203,212.4650375,0,0,upstream
159128,10.10258,15.061275,6.2931557,1700.5288,212.5661,0,0,upstream
159129,12.150566,14.289421,6.72224,1699.9386,212.492325,0,0,upstream
159130,6.2679124,17.662144,6.6399684,1699.8953,212.4869125,0,0,upstream
159131,11.431009,14.43639,6.6965146,1699.802,212.47525,0,0,upstream
159132,12.75607,14.030705,6.6825943,1699.8539,212.4817375,0,0,upstream
159133,6.2873149,17.670473,6.6447978,1699.9034,212.487925,0,0,upstream
159134,14.434678,13.774471,6.6895914,1699.7728,212.4716,0,0,upstream
159135,8.6031332,15.785089,6.6916656,1699.8025,212.4753125,0,0,upstream
159136,13.749391,13.829712,6.7039175,1700.0203,212.5025375,0,0,upstream
159137,13.0539,13.925229,6.6500816,1699.7168,212.4646,0,0,upstream
159138,17.53537,13.267532,6.6587601,1699.6738,212.459225,0,0,upstream
159139,15.502275,13.633082,6.6041679,1699.7473,212.4684125,0,0,upstream
159140,10.718154,14.418288,6.7236581,1699.7458,212.468225,0,0,upstream
159141,19.203655,13.144276,6.6063428,1699.4714,212.433925,0,0,upstream
159142,18.56068,13.136033,6.630393,1699.9846,212.498075,0,0,upstream
159143,7.3856745,16.205889,6.6948361,1699.8457,212.4807125,0,0,upstream
159144,23.125986,12.816019,6.6073942,1699.5106,212.438825,0,0,upstream
159145,7.9055438,15.794432,6.7215505,1699.7037,212.4629625,0,0,upstream
159146,7.2275209,15.972886,6.6784835,1699.8566,212.482075,0,0,upstream
159147,8.4312019,15.265717,6.697248,1699.775,212.471875,0,0,upstream
159148,11.532248,13.842704,6.6842318,1699.678,212.45975,0,0,upstream
159149,9.8136311,14.329913,6.7039042,1699.4386,212.429825,0,0,upstream
159150,2.5940485,0.47289157,0.46942419,1702.0322,212.754025,0,0,upstream
159151,2.752193,0.55999523,0.92504615,1703.0063,212.8757875,0,0,upstream
159152,2.7993374,0.52950221,1.3509809,1702.6223,212.8277875,0,0,upstream
159153,2.8378398,0.5515343,1.7959354,1702.4419,212.8052375,0,0,upstream
159154,2.9209754,0.57276928,2.2043686,1703.0726,212.884075,0,0,upstream
159155,2.9894094,0.59793502,2.6143224,1702.6121,212.8265125,0,0,upstream
159156,3.1078224,0.62593108,2.9676394,1702.467,212.808375,0,0,upstream
159157,3.1541431,0.63596046,3.3199763,1702.9066,212.863325,0,0,upstream
159158,3.2166016,0.65680319,3.6705115,1702.8739,212.8592375,0,0,upstream
159159,3.2535031,0.66401893,4.0030394,1702.2035,212.7754375,0,0,upstream
159160,3.2779446,0.71571642,4.3134437,1703.0057,212.8757125,0,0,upstream
159161,3.3290479,0.77396637,4.5906549,1701.7861,212.7232625,0,0,upstream
159162,3.4783607,0.71447623,4.8781419,1701.2957,212.6619625,0,0,upstream
159163,3.5245836,0.70729804,5.2031345,1702.8282,212.853525,0,0,upstream
159164,3.7959037,0.88707674,5.2956381,1702.6196,212.82745,0,0,upstream
159165,3.9512424,1.0437257,5.5845642,1703.9434,212.992925,0,0,upstream
159166,3.7737193,0.75819927,5.8169584,1698.7469,212.3433625,0,0,upstream
159167,4.1471462,0.99003571,5.9794726,1699.4414,212.430175,0,0,upstream
159168,4.4183779,1.3556731,6.0320683,1700.2666,212.533325,0,0,upstream
159169,5.1459861,1.8840462,5.7104201,1697.8905,212.2363125,0,0,upstream
159170,4.5478663,0.8063401,6.4821043,1707.3445,213.4180625,0,0,upstream
159171,4.5111861,0.74794143,6.8522935,1697.3947,212.1743375,0,0,upstream
159172,5.655293,2.1981618,5.9965587,1703.1954,212.899425,0,0,upstream
159173,6.2883887,2.767921,5.8195748,1701.998,212.74975,0,0,upstream
159174,5.8548188,2.1207247,6.4406691,1699.2157,212.4019625,0,0,upstream
159175,4.9199209,0.86828876,7.1414866,1700.2023,212.5252875,0,0,upstream
159176,6.9222116,2.7950475,6.1374836,1702.2584,212.7823,0,0,upstream
159177,7.4171386,3.376946,5.864799,1702.2241,212.7780125,0,0,upstream
159178,6.7121863,2.9164808,6.7046809,1699.8859,212.4857375,0,0,upstream
159179,5.3359213,0.96526259,7.0594506,1699.8101,212.4762625,0,0,upstream
159180,8.5211945,3.9045868,6.7326365,1699.9423,212.4927875,0,0,upstream
159181,8.6446333,3.7531588,5.9673076,1702.2566,212.782075,0,0,upstream
159182,9.4851904,4.2917371,6.1189013,1702.8494,212.856175,0,0,upstream
159183,7.416204,3.5350101,6.6669421,1699.9916,212.49895,0,0,upstream
159184,6.0060968,1.4732385,6.9788194,1700.0461,212.5057625,0,0,upstream
159185,10.270358,4.544661,6.1227903,1705.0861,213.1357625,0,0,upstream
159186,11.69096,5.0357385,6.6918612,1699.5106,212.438825,0,0,upstream
159187,10.005238,4.6344151,6.7311864,1699.8872,212.4859,0,0,upstream
159188,6.3426595,2.2303946,6.7338223,1700.0364,212.50455,0,0,upstream
159189,14.497551,5.849308,6.6662378,1699.9989,212.4998625,0,0,upstream
159190,12.215899,5.1221151,5.971036,1702.4941,212.8117625,0,0,upstream
159191,7.5995693,2.6586246,6.6456571,1699.7366,212.467075,0,0,upstream
159192,13.392801,5.7213683,6.7034736,1700.0554,212.506925,0,0,upstream
159193,7.7686067,3.1563499,6.6154079,1700.1187,212.5148375,0,0,upstream
159194,13.997604,5.4638286,6.676733,1699.974,212.49675,0,0,upstream
159195,15.591726,6.2610912,6.6064887,1699.7883,212.4735375,0,0,upstream
159196,7.8358989,3.1843913,6.6262197,1700.1293,212.5161625,0,0,upstream
159197,7.692347,3.2121136,6.6144357,1700.0852,212.51065,0,0,upstream
159198,20.182772,6.8555946,6.6292167,1699.8372,212.47965,0,0,upstream
159199,17.184649,6.5113702,6.6101766,1699.8706,212.483825,0,0,upstream
159200,16.085474,6.4269047,6.6245203,1699.8884,212.48605,0,0,upstream
159201,22.322821,7.1114964,6.5567217,1699.6604,212.45755,0,0,upstream
159202,8.9256163,4.3482628,6.6806736,1699.7374,212.467175,0,0,upstream
159203,9.1079388,4.7520742,6.7389188,1699.7584,212.4698,0,0,upstream
159204,25.54907,7.3127484,6.6000562,1699.7279,212.4659875,0,0,upstream
159205,11.028722,5.1768069,6.7067962,1699.7777,212.4722125,0,0,upstream
159206,10.578692,5.1714602,6.7371945,1699.8226,212.477825,0,0,upstream
159207,9.9206219,5.245512,6.6925559,1699.7872,212.4734,0,0,upstream
159208,15.404511,6.5037718,6.6099334,1699.7612,212.47015,0,0,upstream
159209,14.73823,6.4581718,6.6773443,1699.8569,212.4821125,0,0,upstream
159210,2.7355416,1.0029726,0.51394588,1702.9897,212.8737125,0,0,upstream
159211,2.9743116,1.0902448,0.89556777,1703.8439,212.9804875,0,0,upstream
159212,3.0806196,1.0463712,1.2693774,1703.0254,212.878175,0,0,upstream
159213,3.1887465,1.0230614,1.6486597,1702.9325,212.8665625,0,0,upstream
159214,3.4651341,1.1228275,1.9455484,1703.0822,212.885275,0,0,upstream
159215,3.3059373,1.0179428,2.3161342,1702.6295,212.8286875,0,0,upstream
159216,3.8413565,1.2986624,2.4437516,1702.832,212.854,0,0,upstream
159217,3.6503942,1.1525941,2.7748694,1702.587,212.823375,0,0,upstream
159218,3.8034618,1.2071062,3.0578616,1702.344,212.793,0,0,upstream
159219,3.875186,1.2657176,3.363363,1702.3912,212.7989,0,0,upstream
159220,4.151279,1.3518813,3.554404,1701.9706,212.746325,0,0,upstream
159221,3.7796373,1.2040818,3.8723187,1701.6022,212.700275,0,0,upstream
159222,4.291389,1.5303352,3.9714768,1702.3665,212.7958125,0,0,upstream
159223,4.1021452,1.296756,4.3006682,1701.1265,212.6408125,0,0,upstream
159224,4.7257819,1.4827107,4.2960339,1703.5013,212.9376625,0,0,upstream
159225,5.2738771,1.8630853,4.3785315,1702.8571,212.8571375,0,0,upstream
159226,4.8534017,1.5039693,4.6601448,1699.9753,212.4969125,0,0,upstream
159227,5.5646443,1.7009958,4.7376499,1702.3325,212.7915625,0,0,upstream
159228,5.9560509,2.2073441,4.7899365,1699.7677,212.4709625,0,0,upstream
159229,5.2140412,1.5927652,4.9889579,1701.7126,212.714075,0,0,upstream
159230,5.8147874,1.7272459,5.1776328,1703.1396,212.89245,0,0,upstream
159231,6.4714622,2.1733656,5.0213013,1701.299,212.662375,0,0,upstream
159232,6.3157978,1.7946665,5.423202,1703.1425,212.8928125,0,0,upstream
159233,6.9236431,2.2432897,5.2918921,1700.9667,212.6208375,0,0,upstream
159234,7.9331708,2.7686658,5.255178,1700.6079,212.5759875,0,0,upstream
159235,7.5837235,2.2567697,5.4609652,1700.6376,212.5797,0,0,upstream
